Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,BillboardHit,artist_score
0.755,0.79,0.0,-9.382,1.0,0.0468,0.0035700000000000007,3.38e-06,0.0891,0.754,105.586,1,1
0.434,0.764,5.0,-3.45,1.0,0.0299,0.0534,0.0,0.4370000000000001,0.309,51.316,1,1
0.516,0.9059999999999999,1.0,-4.525,1.0,0.0658,2.860000000000001e-05,0.000101,0.105,0.728,116.775,1,1
0.7170000000000001,0.642,1.0,-10.727,1.0,0.0287,0.0194,0.00024900000000000004,0.043,0.732,105.89399999999999,1,1
0.7040000000000001,0.57,5.0,-7.136,1.0,0.0989,0.0222,0.0,0.10099999999999999,0.524,141.888,1,0
0.769,0.638,11.0,-5.053999999999999,1.0,0.21600000000000005,0.0902,0.0,0.0857,0.782,115.007,1,1
0.674,0.659,8.0,-8.049,1.0,0.0277,0.00156,0.00765,0.10800000000000001,0.6970000000000001,99.76799999999999,1,1
0.568,0.695,9.0,-3.8280000000000003,1.0,0.0294,0.0688,0.0,0.15,0.218,135.92600000000002,1,1
0.6779999999999999,0.713,8.0,-10.031,1.0,0.0352,0.39899999999999997,6.75e-06,0.249,0.941,151.609,1,1
0.537,0.9209999999999999,2.0,-6.474,1.0,0.0481,0.0144,0.00479,0.382,0.467,136.264,1,1
0.618,0.674,2.0,-5.675,1.0,0.0276,0.115,0.0,0.0832,0.8,79.985,1,1
0.654,0.872,1.0,-3.824,1.0,0.11,0.0411,0.0,0.0808,0.612,130.023,1,1
0.629,0.5529999999999999,2.0,-5.773,1.0,0.0297,0.0249,0.0,0.141,0.285,130.115,1,0
0.465,0.8859999999999999,1.0,-9.477,1.0,0.0807,4.6399999999999996e-05,0.0271,0.325,0.9540000000000001,185.595,1,0
0.382,0.75,1.0,-3.2510000000000003,1.0,0.0301,0.16699999999999998,0.0,0.0447,0.593,82.075,1,1
0.598,0.315,11.0,-9.83,1.0,0.0282,0.634,0.191,0.0825,0.172,96.684,1,1
0.65,0.82,5.0,-10.9,0.0,0.0356,0.0655,0.00274,0.215,0.757,135.982,1,0
0.324,0.574,7.0,-5.647,1.0,0.0292,0.239,0.0,0.14300000000000002,0.335,74.101,1,1
0.42200000000000004,0.904,0.0,-4.5310000000000015,1.0,0.102,0.02,4.49e-06,0.6859999999999999,0.32,163.929,1,1
0.716,0.7040000000000001,2.0,-4.652,0.0,0.14300000000000002,0.179,0.000105,0.467,0.907,88.986,1,1
0.758,0.8270000000000001,4.0,-6.151,0.0,0.0774,0.00328,0.000165,0.0951,0.506,97.515,1,1
0.733,0.354,1.0,-14.382,1.0,0.0536,0.43799999999999994,1.3000000000000001e-05,0.12,0.816,147.859,1,1
0.63,0.625,6.0,-5.088,0.0,0.0252,0.231,0.0,0.0765,0.6829999999999999,167.998,1,1
0.725,0.634,8.0,-5.519,0.0,0.0483,0.0303,0.0,0.29600000000000004,0.452,135.793,1,1
0.804,0.5489999999999999,10.0,-8.779,0.0,0.28600000000000003,0.0467,0.102,0.0751,0.15,103.85600000000001,1,1
0.83,0.722,0.0,-6.0429999999999975,1.0,0.34,0.0155,0.0,0.374,0.623,97.867,1,0
0.899,0.857,0.0,-6.127999999999999,0.0,0.037000000000000005,0.0499,0.0299,0.11199999999999999,0.961,125.073,1,0
0.649,0.531,4.0,-8.335,1.0,0.0363,0.457,0.0,0.249,0.488,78.946,1,1
0.5710000000000001,0.87,5.0,-5.747000000000001,1.0,0.0366,0.000417,0.00109,0.13,0.522,135.789,1,1
0.574,0.368,7.0,-10.644,1.0,0.0271,0.0163,2.12e-05,0.0746,0.29600000000000004,129.457,1,1
0.574,0.897,10.0,-4.4639999999999995,1.0,0.0395,0.0656,0.0,0.304,0.75,100.016,1,1
0.386,0.677,2.0,-5.83,1.0,0.0346,0.008409999999999999,0.00366,0.341,0.195,126.602,1,1
0.731,0.861,11.0,-5.881,1.0,0.0323,0.0319,0.0,0.0829,0.78,104.03399999999999,1,0
0.8540000000000001,0.6729999999999999,4.0,-3.1319999999999997,0.0,0.185,0.038,0.000227,0.255,0.955,95.0,1,1
0.63,0.8059999999999999,4.0,-10.728,0.0,0.0412,0.0228,0.00515,0.135,0.802,134.467,1,0
0.792,0.85,0.0,-3.6210000000000004,1.0,0.0329,0.289,0.00011999999999999999,0.132,0.965,129.906,1,0
0.502,0.77,6.0,-6.046,0.0,0.265,0.0189,0.0,0.41,0.359,173.787,1,0
0.816,0.669,6.0,-7.925,1.0,0.0295,0.284,0.0,0.0563,0.9670000000000001,112.132,1,1
0.741,0.759,0.0,-5.096,0.0,0.12,0.0218,0.0,0.628,0.36200000000000004,97.084,1,1
0.414,0.578,8.0,-6.382999999999999,1.0,0.0287,0.0541,0.0,0.124,0.281,154.96,1,1
0.4920000000000001,0.9690000000000001,9.0,-4.419,1.0,0.0491,0.0014,1.32e-06,0.0787,0.5379999999999999,95.13600000000001,1,0
0.485,0.47700000000000004,0.0,-8.948,1.0,0.0262,0.295,3.35e-05,0.20199999999999999,0.134,151.704,1,1
0.897,0.45799999999999996,9.0,-11.01,1.0,0.27899999999999997,0.0208,0.0,0.419,0.513,92.928,1,1
0.741,0.752,9.0,-7.0089999999999995,0.0,0.0359,0.0411,0.0012,0.0233,0.9420000000000001,114.851,1,1
0.601,0.7759999999999999,1.0,-4.126,1.0,0.233,0.253,0.0,0.20600000000000002,0.465,83.60700000000001,1,1
0.535,0.644,7.0,-11.232000000000001,1.0,0.0345,0.0329,0.0,0.10400000000000001,0.629,154.062,1,1
0.647,0.8740000000000001,9.0,-5.075,0.0,0.0337,0.10099999999999999,1.7899999999999998e-05,0.27699999999999997,0.9179999999999999,89.727,1,1
0.496,0.895,8.0,-4.027,1.0,0.147,0.205,0.0,0.0626,0.654,164.363,1,1
0.5429999999999999,0.816,7.0,-8.052,1.0,0.0284,0.0026899999999999997,0.0314,0.122,0.71,134.707,1,1
0.484,0.439,2.0,-5.995,1.0,0.0336,0.556,0.0,0.251,0.157,69.945,1,1
0.446,0.7929999999999999,0.0,-6.936,1.0,0.0308,0.00198,1.15e-06,0.32799999999999996,0.6779999999999999,158.10299999999995,1,1
0.7,0.831,6.0,-4.931,1.0,0.0681,0.0124,0.0009660000000000001,0.0949,0.8079999999999999,121.00299999999999,1,0
0.7,0.831,6.0,-4.931,1.0,0.0681,0.0124,0.0009660000000000001,0.0949,0.8079999999999999,121.00299999999999,1,1
0.524,0.516,4.0,-8.342,0.0,0.0426,0.23800000000000002,0.0,0.11900000000000001,0.457,155.964,1,0
0.7759999999999999,0.83,0.0,-9.532,1.0,0.0812,0.0269,0.00267,0.0416,0.792,113.624,1,1
0.525,0.285,0.0,-16.56,1.0,0.0266,0.494,0.0999,0.11699999999999999,0.131,86.83,1,1
0.665,0.927,7.0,-4.65,1.0,0.0355,0.0241,0.0,0.111,0.95,122.86399999999999,1,1
0.57,0.6709999999999999,7.0,-4.954,1.0,0.027999999999999997,0.0335,0.0,0.102,0.21100000000000002,121.40100000000001,1,1
0.7340000000000001,0.8640000000000001,2.0,-6.119,1.0,0.303,0.022000000000000002,9.94e-06,0.24600000000000002,0.47,105.93299999999999,1,1
0.401,0.977,10.0,-3.798,0.0,0.0573,0.00164,4.04e-06,0.0767,0.32899999999999996,160.513,1,1
0.6920000000000001,0.8420000000000001,11.0,-6.4860000000000015,1.0,0.0277,0.00635,1.4999999999999999e-05,0.198,0.9620000000000001,116.478,1,0
0.40700000000000003,0.743,6.0,-9.338,1.0,0.0458,0.198,0.0,0.08,0.6829999999999999,203.548,1,0
0.81,0.868,1.0,-3.5210000000000004,1.0,0.156,0.0224,0.0,0.145,0.884,81.018,1,1
0.655,0.823,2.0,-10.03,1.0,0.0357,0.0276,0.00196,0.0578,0.768,110.92399999999999,1,1
0.595,0.736,11.0,-6.648,1.0,0.0469,0.0964,9.28e-06,0.10400000000000001,0.521,167.669,1,1
0.614,0.765,2.0,-8.637,1.0,0.0427,0.00339,1.4999999999999999e-05,0.37799999999999995,0.606,116.133,1,0
0.628,0.871,7.0,-6.44,1.0,0.0363,0.0077,1.64e-06,0.392,0.615,106.101,1,1
0.569,0.44,7.0,-8.948,1.0,0.035,0.47100000000000003,0.0,0.14300000000000002,0.151,75.001,1,1
0.618,0.7170000000000001,9.0,-12.107000000000001,1.0,0.03,0.0164,0.000339,0.0594,0.7609999999999999,114.802,1,1
0.831,0.489,0.0,-6.475,0.0,0.0533,0.0483,1.3300000000000001e-05,0.07400000000000001,0.376,120.054,1,1
0.701,0.8370000000000001,8.0,-4.266,1.0,0.0269,0.0414,6.77e-05,0.145,0.872,109.52600000000001,1,0
0.693,0.823,5.0,-3.761,1.0,0.0726,0.0932,0.0,0.32799999999999996,0.741,87.904,1,1
0.35600000000000004,0.988,7.0,-5.186,1.0,0.149,0.00148,0.0007099999999999999,0.0965,0.36,138.265,1,1
0.807,0.742,0.0,-7.013,1.0,0.0563,0.000802,0.929,0.0812,0.285,123.037,1,0
0.846,0.72,11.0,-7.096,0.0,0.0506,0.00495,1.6899999999999994e-05,0.32899999999999996,0.8640000000000001,133.657,1,0
0.556,0.993,1.0,-5.067,1.0,0.0464,0.0105,0.0341,0.40299999999999997,0.7020000000000001,124.016,1,1
0.731,0.505,5.0,-11.334000000000001,1.0,0.0262,0.212,0.0,0.0409,0.396,99.99,1,1
0.659,0.925,7.0,-4.76,1.0,0.38799999999999996,0.00351,0.0,0.146,0.77,90.19,1,0
0.509,0.932,11.0,-3.948,1.0,0.0667,0.268,0.0,0.0615,0.675,138.722,1,1
0.586,0.5720000000000001,5.0,-7.523,0.0,0.0398,0.13699999999999998,0.0,0.57,0.563,81.893,1,1
0.745,0.645,6.0,-12.039000000000001,0.0,0.151,0.133,8.97e-06,0.0556,0.968,101.74,1,1
0.894,0.91,0.0,-7.7070000000000025,1.0,0.0458,0.0699,0.00158,0.0721,0.965,122.956,1,0
0.657,0.828,1.0,-9.344,1.0,0.0283,0.0892,0.0,0.0575,0.9079999999999999,123.79899999999999,1,1
0.5870000000000001,0.922,5.0,-5.22,1.0,0.0365,0.004229999999999999,0.0,0.214,0.667,142.03799999999995,1,1
0.467,0.56,6.0,-5.37,1.0,0.0287,0.19899999999999998,0.0,0.0942,0.179,147.905,1,1
0.622,0.948,9.0,-6.169,1.0,0.0978,0.00182,0.151,0.0827,0.665,95.785,1,1
0.474,0.502,9.0,-7.987999999999999,1.0,0.0254,0.0136,1.31e-05,0.11900000000000001,0.369,87.61200000000002,1,0
0.8290000000000001,0.589,10.0,-5.2970000000000015,1.0,0.152,0.106,0.0,0.106,0.653,119.955,1,1
0.7140000000000001,0.747,11.0,-4.1339999999999995,0.0,0.111,0.054000000000000006,0.0,0.0845,0.765,119.899,1,1
0.7979999999999999,0.797,1.0,-6.947,1.0,0.0437,0.00813,0.0418,0.128,0.45899999999999996,115.412,1,1
0.8370000000000001,0.885,6.0,-3.9139999999999997,0.0,0.182,0.10300000000000001,0.0,0.0666,0.6940000000000001,95.31299999999999,1,0
0.524,0.544,6.0,-9.059,0.0,0.0337,0.574,0.0,0.23600000000000002,0.261,147.674,1,1
0.687,0.677,2.0,-4.172,1.0,0.0508,0.0006580000000000001,0.000146,0.0564,0.546,75.05199999999998,1,1
0.49,0.884,8.0,-4.533,0.0,0.0428,0.0005139999999999999,0.0017699999999999999,0.27,0.254,132.97799999999998,1,1
0.701,0.885,2.0,-6.81,1.0,0.0614,0.132,0.000197,0.0657,0.741,121.54,1,1
0.868,0.794,9.0,-4.284,0.0,0.307,0.0337,0.0,0.0862,0.677,97.92200000000001,1,1
0.389,0.9359999999999999,2.0,-5.649,1.0,0.0476,0.0511,0.0017100000000000001,0.0745,0.58,179.17,1,0
0.38799999999999996,0.55,6.0,-9.902999999999999,1.0,0.0311,0.157,0.0,0.0913,0.253,159.97799999999995,1,1
0.273,0.59,6.0,-4.997,1.0,0.0295,0.0025399999999999997,1.07e-06,0.10800000000000001,0.214,174.863,1,1
0.9059999999999999,0.831,1.0,-3.975,1.0,0.0617,0.0246,1.48e-06,0.0874,0.858,105.62299999999999,1,1
0.621,0.885,1.0,-6.8260000000000005,1.0,0.0473,0.0418,0.4920000000000001,0.133,0.5539999999999999,109.727,1,1
0.9179999999999999,0.7340000000000001,11.0,-2.832,0.0,0.26899999999999996,0.0294,7.9e-06,0.191,0.608,97.044,1,1
0.597,0.499,4.0,-6.216,1.0,0.0581,0.126,0.0,0.214,0.521,79.071,1,1
0.589,0.696,8.0,-8.109,1.0,0.034,8.65e-05,3.43e-05,0.0779,0.938,129.833,1,0
0.439,0.8909999999999999,0.0,-4.763999999999999,1.0,0.057,0.0122,0.0,0.547,0.695,148.599,1,1
0.745,0.755,9.0,-7.53,1.0,0.0318,0.0626,0.00659,0.16899999999999998,0.847,133.77100000000002,1,0
0.6859999999999999,0.898,3.0,-2.72,0.0,0.052000000000000005,0.000698,4.61e-05,0.0721,0.696,122.985,1,0
0.573,0.557,9.0,-9.777999999999999,1.0,0.0283,0.00024700000000000004,2.26e-05,0.271,0.519,81.536,1,1
0.608,0.583,4.0,-9.727,0.0,0.0235,0.188,0.0,0.129,0.7140000000000001,82.227,1,1
0.589,0.917,8.0,-7.624,1.0,0.0625,0.0336,0.0,0.366,0.621,103.70200000000001,1,0
0.38799999999999996,0.612,8.0,-5.141,1.0,0.0478,0.537,1.12e-06,0.115,0.387,75.618,1,1
0.6559999999999999,0.769,6.0,-6.2620000000000005,1.0,0.0737,0.0427,0.0,0.28300000000000003,0.838,123.302,1,1
0.643,0.8370000000000001,0.0,-4.535,1.0,0.0316,0.379,8.76e-06,0.18,0.787,123.777,1,1
0.627,0.841,1.0,-5.885,0.0,0.0316,0.00788,1.47e-06,0.0552,0.73,105.995,1,1
0.605,0.386,8.0,-8.008,1.0,0.0337,0.5529999999999999,0.0,0.152,0.14800000000000002,132.885,1,1
0.6659999999999999,0.8540000000000001,8.0,-8.442,0.0,0.0565,0.0044,0.769,0.313,0.748,136.954,1,0
0.544,0.867,10.0,-5.527,1.0,0.0517,2.6300000000000002e-05,0.0165,0.266,0.726,93.925,1,1
0.563,0.544,4.0,-6.102,1.0,0.0306,0.5770000000000001,0.0,0.128,0.602,179.351,1,1
0.758,0.622,11.0,-6.683,0.0,0.26899999999999996,0.41700000000000004,0.0,0.278,0.586,161.53,1,0
0.6579999999999999,0.713,9.0,-6.83,1.0,0.0716,0.062,0.0,0.0402,0.447,81.98,1,1
0.8190000000000001,0.299,5.0,-11.964,0.0,0.122,0.153,0.0,0.3,0.515,121.913,1,1
0.601,0.8059999999999999,7.0,-4.579,1.0,0.0345,0.0527,0.0,0.185,0.711,89.87,1,1
0.5920000000000001,0.888,7.0,-10.815999999999999,0.0,0.0331,0.39,0.00145,0.289,0.609,119.988,1,0
0.41700000000000004,0.828,3.0,-3.745,1.0,0.0345,0.0315,5.13e-06,0.131,0.332,136.033,1,1
0.623,0.6459999999999999,5.0,-9.888,1.0,0.0316,0.035,0.0,0.0736,0.4920000000000001,121.301,1,0
0.787,0.7140000000000001,6.0,-8.63,0.0,0.131,0.0641,0.436,0.273,0.81,165.465,1,0
0.71,0.491,2.0,-7.3820000000000014,1.0,0.0504,0.21899999999999997,1.99e-06,0.0859,0.638,109.93299999999999,1,0
0.773,0.581,8.0,-8.466000000000001,1.0,0.4320000000000001,0.0352,0.0,0.485,0.711,94.09299999999999,1,1
0.649,0.888,6.0,-4.8069999999999995,1.0,0.0293,0.013000000000000001,2.23e-06,0.0888,0.5529999999999999,100.975,1,1
0.7859999999999999,0.3720000000000001,8.0,-17.765,1.0,0.0536,0.19,5.9e-06,0.129,0.685,102.23700000000001,1,1
0.69,0.8029999999999999,4.0,-6.5489999999999995,1.0,0.0354,0.032,2.01e-05,0.0676,0.602,95.959,1,0
0.591,0.727,10.0,-8.058,0.0,0.054000000000000006,0.00411,1.53e-06,0.0289,0.846,98.52799999999999,1,0
0.44299999999999995,0.596,0.0,-5.3660000000000005,0.0,0.0294,0.688,0.0,0.16699999999999998,0.18600000000000005,115.59700000000001,1,1
0.433,0.8290000000000001,11.0,-7.715,1.0,0.044000000000000004,0.0126,2.36e-05,0.084,0.8220000000000001,122.73299999999999,1,0
0.604,0.51,9.0,-7.879,0.0,0.0328,0.409,0.00446,0.0825,0.24100000000000002,134.953,1,0
0.662,0.8909999999999999,3.0,-7.245,1.0,0.0349,0.0103,3.64e-06,0.634,0.743,107.75,1,1
0.794,0.777,1.0,-3.696,0.0,0.0813,0.0982,0.0,0.20199999999999999,0.706,160.02200000000005,1,0
0.415,0.4320000000000001,5.0,-6.7,1.0,0.0325,0.0715,2.65e-06,0.0984,0.312,199.965,1,1
0.816,0.5,1.0,-4.551,1.0,0.03,0.0227,1.53e-06,0.0733,0.649,124.037,1,1
0.363,0.9159999999999999,1.0,-4.343999999999999,1.0,0.0634,0.00944,0.0,0.174,0.38,182.13099999999997,1,1
0.545,0.855,8.0,-5.01,1.0,0.034,0.0296,0.0,0.0909,0.48700000000000004,142.82399999999996,1,1
0.598,0.8079999999999999,10.0,-5.209,1.0,0.0388,0.0030399999999999997,0.0,0.147,0.28800000000000003,128.025,1,1
0.64,0.433,5.0,-9.432,1.0,0.0374,0.509,4.9000000000000005e-06,0.10300000000000001,0.25,176.08599999999996,1,1
0.419,0.637,6.0,-5.5520000000000005,1.0,0.0328,0.0409,0.0,0.13,0.212,148.134,1,1
0.7090000000000001,0.685,6.0,-6.638999999999999,0.0,0.0251,0.00628,0.000453,0.141,0.465,123.99700000000001,1,1
0.6609999999999999,0.67,11.0,-7.645,0.0,0.258,0.0873,2.01e-06,0.0794,0.6609999999999999,148.02,1,1
0.797,0.544,10.0,-11.154000000000002,0.0,0.0476,0.00157,0.121,0.11699999999999999,0.555,123.22399999999999,1,1
0.848,0.838,4.0,-11.949000000000002,0.0,0.0723,0.0326,4.63e-06,0.124,0.774,97.735,1,0
0.612,0.943,7.0,-4.112,1.0,0.0318,0.0387,0.048,0.191,0.9079999999999999,125.96,1,1
0.727,0.8240000000000001,2.0,-8.915,1.0,0.0394,0.00812,1.58e-06,0.0922,0.935,125.104,1,1
0.638,0.8490000000000001,7.0,-3.762,1.0,0.426,0.138,0.0,0.0491,0.502,179.43099999999995,1,1
0.733,0.5660000000000001,8.0,-12.06,0.0,0.039,0.0966,0.0,0.07400000000000001,0.775,141.94,1,0
0.68,0.625,11.0,-7.0,0.0,0.0353,0.0645,5.8099999999999996e-05,0.109,0.8140000000000001,94.02,1,1
0.425,0.5539999999999999,6.0,-4.145,1.0,0.0298,0.134,8.56e-05,0.0963,0.28800000000000003,83.917,1,1
0.439,0.76,0.0,-4.383,1.0,0.0316,0.0319,0.0,0.11900000000000001,0.6729999999999999,113.102,1,1
0.607,0.628,0.0,-7.1610000000000005,1.0,0.0283,0.0697,0.0,0.322,0.353,89.28399999999998,1,1
0.7440000000000001,0.8190000000000001,7.0,-10.302999999999999,1.0,0.0546,0.0259,0.00229,0.17800000000000002,0.87,120.355,1,0
0.5589999999999999,0.435,2.0,-9.524,1.0,0.0986,0.20600000000000002,0.0,0.0661,0.5870000000000001,165.055,1,0
0.31,0.8740000000000001,1.0,-5.09,1.0,0.115,0.0703,0.0,0.14400000000000002,0.359,163.86,1,1
0.7,0.8640000000000001,7.0,-3.6289999999999996,1.0,0.0283,0.0212,0.0,0.0956,0.887,102.99700000000001,1,0
0.879,0.6920000000000001,4.0,-12.958,1.0,0.35200000000000004,0.0706,0.00426,0.915,0.804,98.329,1,1
0.745,0.7709999999999999,6.0,-6.416,1.0,0.278,0.207,6.69e-05,0.196,0.5870000000000001,91.146,1,1
0.69,0.8009999999999999,7.0,-5.944,0.0,0.0327,0.0207,0.00399,0.27699999999999997,0.726,123.86399999999999,1,0
0.746,0.6970000000000001,0.0,-6.979,1.0,0.0296,0.41,8.13e-05,0.18899999999999997,0.748,115.25200000000001,1,1
0.24600000000000002,0.9520000000000001,3.0,-5.045,0.0,0.114,0.000558,0.00193,0.9590000000000001,0.387,151.374,1,1
0.48,0.9329999999999999,4.0,-4.874,1.0,0.0976,0.201,0.0,0.0663,0.721,167.976,1,1
0.607,0.82,11.0,-7.754,1.0,0.0597,0.0541,6.8e-05,0.26899999999999996,0.768,126.988,1,0
0.45,0.8490000000000001,6.0,-3.8810000000000002,1.0,0.0344,0.0021,1.61e-06,0.195,0.336,143.904,1,1
0.713,0.418,7.0,-10.382,1.0,0.0562,0.0929,0.0,0.0889,0.665,187.37099999999998,1,1
0.455,0.363,6.0,-14.165,1.0,0.0314,0.0337,3.1e-05,0.107,0.16699999999999998,61.496,1,0
0.47,0.63,7.0,-7.194,0.0,0.0266,0.057,0.0,0.257,0.35700000000000004,78.0,1,0
0.515,0.767,2.0,-6.199,1.0,0.0352,0.098,0.0,0.121,0.38,148.024,1,1
0.552,0.7879999999999999,0.0,-4.112,1.0,0.0525,0.38,0.0,0.15,0.6409999999999999,76.528,1,1
0.6920000000000001,0.835,6.0,-9.017999999999999,0.0,0.0422,0.193,0.184,0.0892,0.961,95.89200000000001,1,0
0.7929999999999999,0.49,0.0,-6.2410000000000005,1.0,0.0273,0.284,0.0,0.262,0.632,108.238,1,1
0.905,0.635,4.0,-7.8889999999999985,0.0,0.308,0.47100000000000003,0.000143,0.113,0.722,103.93299999999999,1,0
0.40700000000000003,0.647,7.0,-6.0310000000000015,0.0,0.125,0.384,0.0,0.0862,0.39799999999999996,88.061,1,1
0.69,0.8340000000000001,10.0,-5.8,0.0,0.225,0.0162,0.0,0.0559,0.58,172.392,1,1
0.547,0.718,0.0,-8.309,1.0,0.0269,0.00325,0.672,0.0718,0.868,137.97799999999998,1,0
0.622,0.807,5.0,-6.7520000000000024,0.0,0.408,0.10300000000000001,0.0,0.306,0.892,174.06,1,0
0.535,0.63,1.0,-9.776,1.0,0.027999999999999997,0.111,0.000297,0.3,0.45399999999999996,82.00299999999999,1,1
0.727,0.5329999999999999,7.0,-11.311,1.0,0.47700000000000004,0.0178,0.0,0.598,0.7090000000000001,94.01,1,0
0.6609999999999999,0.847,10.0,-6.9479999999999995,1.0,0.0404,0.419,8.82e-05,0.107,0.522,134.002,1,1
0.643,0.535,0.0,-6.795,0.0,0.0941,0.648,0.00213,0.0766,0.564,82.193,1,1
0.32799999999999996,0.8420000000000001,6.0,-6.644,1.0,0.0882,0.00011100000000000001,0.8029999999999999,0.0496,0.42200000000000004,113.329,1,1
0.6759999999999999,0.938,9.0,-6.664,1.0,0.0681,0.00639,0.0038299999999999996,0.0621,0.6409999999999999,104.833,1,1
0.583,0.816,4.0,-4.215,1.0,0.0303,0.000493,1.33e-06,0.384,0.503,141.054,1,1
0.595,0.418,9.0,-8.092,1.0,0.0308,0.568,1.27e-05,0.11599999999999999,0.25,138.069,1,0
0.629,0.721,6.0,-3.722,1.0,0.0277,0.502,0.0,0.307,0.6509999999999999,94.054,1,1
0.5770000000000001,0.932,6.0,-6.1370000000000005,1.0,0.0593,0.35200000000000004,0.0,0.0609,0.92,161.94899999999996,1,1
0.644,0.45399999999999996,10.0,-7.559,1.0,0.0405,0.0277,0.185,0.131,0.622,80.046,1,1
0.43799999999999994,0.905,9.0,-6.1610000000000005,1.0,0.0419,9.44e-06,5.400000000000001e-05,0.363,0.723,134.16299999999998,1,1
0.44,0.449,1.0,-9.966000000000001,1.0,0.0289,0.218,5.67e-05,0.0784,0.302,173.861,1,1
0.899,0.525,11.0,-11.498,1.0,0.141,0.023,0.688,0.10800000000000001,0.696,102.962,1,0
0.6990000000000001,0.8370000000000001,2.0,-5.172999999999999,1.0,0.0428,0.10300000000000001,0.0,0.231,0.348,95.493,1,1
0.664,0.396,5.0,-9.131,0.0,0.0298,0.52,0.0,0.268,0.45299999999999996,102.053,1,1
0.6990000000000001,0.76,5.0,-3.173,1.0,0.0677,0.00223,0.0,0.132,0.696,129.996,1,1
0.44,0.976,10.0,-3.17,1.0,0.141,0.0017699999999999999,3.39e-06,0.16,0.41200000000000003,150.005,1,1
0.502,0.305,9.0,-16.011,1.0,0.0339,0.484,3.55e-06,0.11699999999999999,0.248,131.24200000000002,1,1
0.655,0.41700000000000004,5.0,-7.702000000000001,1.0,0.025,0.0624,0.0,0.0965,0.27899999999999997,143.674,1,1
0.532,0.0744,1.0,-16.092,1.0,0.0355,0.9490000000000001,1.22e-05,0.106,0.125,117.131,1,1
0.8220000000000001,0.9690000000000001,7.0,-11.470999999999998,0.0,0.0582,0.259,0.000162,0.39,0.765,128.007,1,0
0.633,0.866,11.0,-3.633,1.0,0.0443,0.0103,0.0,0.22699999999999998,0.696,100.007,1,1
0.631,0.7559999999999999,8.0,-6.377999999999999,1.0,0.0376,0.0399,4.370000000000001e-05,0.0924,0.6709999999999999,137.039,1,0
0.48100000000000004,0.63,7.0,-7.502999999999999,1.0,0.0263,0.0656,7.99e-05,0.0559,0.435,80.831,1,0
0.512,0.865,7.0,-4.146,1.0,0.0338,0.0008210000000000001,0.0,0.0982,0.529,138.017,1,0
0.6809999999999999,0.746,8.0,-9.982000000000001,1.0,0.0394,0.0109,0.0364,0.0689,0.772,118.76799999999999,1,1
0.514,0.8170000000000001,7.0,-6.489,1.0,0.05,0.0118,8.25e-06,0.34600000000000003,0.7340000000000001,186.765,1,1
0.978,0.787,2.0,-2.79,1.0,0.0394,0.0023,4.6e-06,0.102,0.597,116.006,1,1
0.684,0.455,5.0,-8.216000000000001,1.0,0.0307,0.215,1.08e-06,0.263,0.48700000000000004,97.956,1,1
0.431,0.735,1.0,-6.995,1.0,0.0508,0.0945,0.00011100000000000001,0.11699999999999999,0.36,139.984,1,1
0.584,0.815,3.0,-8.151,1.0,0.0325,6.45e-05,0.0367,0.214,0.705,120.79899999999999,1,1
0.804,0.43799999999999994,6.0,-10.562999999999999,0.0,0.138,0.0327,0.0129,0.11199999999999999,0.5760000000000001,92.03399999999999,1,1
0.496,0.94,2.0,-3.332,1.0,0.0373,0.289,0.0,0.251,0.95,158.967,1,1
0.77,0.5870000000000001,8.0,-5.99,0.0,0.265,0.0268,0.0,0.0621,0.574,92.009,1,1
0.6459999999999999,0.665,6.0,-7.877999999999999,1.0,0.0268,0.326,1.9699999999999998e-05,0.23800000000000002,0.7,143.966,1,1
0.5529999999999999,0.8640000000000001,5.0,-4.038,1.0,0.0414,0.0736,0.00031099999999999997,0.138,0.4370000000000001,136.128,1,1
0.53,0.831,9.0,-4.311,1.0,0.0419,0.0477,1.83e-06,0.11699999999999999,0.774,166.919,1,0
0.43,0.703,10.0,-5.52,1.0,0.0342,0.0465,0.0,0.0809,0.32799999999999996,149.873,1,1
0.563,0.402,9.0,-10.495999999999999,1.0,0.0668,0.252,2.07e-06,0.0886,0.2,115.561,1,1
0.966,0.505,1.0,-14.762,1.0,0.111,0.0678,0.0,0.19699999999999998,0.826,113.59200000000001,1,0
0.894,0.598,1.0,-7.59,1.0,0.17300000000000001,0.0233,1.23e-05,0.0663,0.605,92.708,1,0
0.536,0.741,4.0,-10.009,0.0,0.0375,0.156,0.0025399999999999997,0.132,0.34299999999999997,114.999,1,0
0.389,0.47600000000000003,9.0,-9.342,1.0,0.0316,0.619,5.0900000000000004e-05,0.255,0.5660000000000001,148.11700000000005,1,0
0.862,0.6629999999999999,0.0,-9.004,1.0,0.21,0.12,0.0,0.318,0.8370000000000001,85.30799999999998,1,0
0.33,0.9359999999999999,1.0,-3.66,1.0,0.0917,0.00108,0.0,0.0926,0.23399999999999999,148.112,1,1
0.596,0.521,4.0,-8.357000000000001,1.0,0.0298,0.605,5.48e-06,0.0981,0.519,146.951,1,0
0.722,0.758,1.0,-9.33,1.0,0.0622,0.00485,0.00246,0.0768,0.645,117.975,1,1
0.653,0.41700000000000004,9.0,-7.86,1.0,0.0462,0.0437,6.670000000000001e-05,0.307,0.0424,109.961,1,1
